Epoch,Train_Net1,Test_Net1,Train_Net2,Test_Net2,Train_Net3,Test_Net3,Train_Net4,Test_Net4,Train_Net5,Test_Net5,Train_Net6,Test_Net6,Train_Net7,Test_Net7,Train_Net8,Test_Net8,Train_Net9,Test_Net9,Train_Net10,Test_Net10
655,0.001016787,0.001073980,0.001668150,0.001623471,0.001065286,0.001104163,0.000966708,0.001009554,0.001036002,0.001099681,0.001074866,0.001135474,0.001098565,0.001155914,0.001050326,0.001120798,0.000992294,0.001065780,0.001011518,0.001085203
656,0.001016442,0.001073668,0.001667974,0.001623220,0.001064473,0.001103380,0.000966501,0.001009352,0.001035640,0.001099271,0.001074574,0.001135189,0.001098328,0.001155708,0.001050040,0.001120557,0.000992198,0.001065682,0.001011225,0.001084956
657,0.001016099,0.001073357,0.001667798,0.001622968,0.001063661,0.001102600,0.000966295,0.001009152,0.001035279,0.001098863,0.001074281,0.001134903,0.001098091,0.001155503,0.001049756,0.001120317,0.000992102,0.001065584,0.001010933,0.001084710
658,0.001015757,0.001073048,0.001667621,0.001622715,0.001062852,0.001101821,0.000966092,0.001008955,0.001034920,0.001098457,0.001073988,0.001134618,0.001097856,0.001155299,0.001049472,0.001120078,0.000992006,0.001065487,0.001010643,0.001084465
659,0.001015417,0.001072741,0.001667442,0.001622461,0.001062045,0.001101044,0.000965892,0.001008759,0.001034562,0.001098053,0.001073695,0.001134332,0.001097621,0.001155095,0.001049190,0.001119840,0.000991911,0.001065390,0.001010355,0.001084222
660,0.001015078,0.001072435,0.001667263,0.001622206,0.001061240,0.001100270,0.000965693,0.001008566,0.001034207,0.001097650,0.001073402,0.001134046,0.001097387,0.001154892,0.001048908,0.001119602,0.000991817,0.001065293,0.001010069,0.001083981
661,0.001014741,0.001072130,0.001667082,0.001621951,0.001060437,0.001099497,0.000965497,0.001008375,0.001033853,0.001097250,0.001073109,0.001133760,0.001097153,0.001154689,0.001048627,0.001119365,0.000991723,0.001065197,0.001009784,0.001083741
662,0.001014405,0.001071827,0.001666900,0.001621694,0.001059636,0.001098727,0.000965302,0.001008186,0.001033501,0.001096851,0.001072815,0.001133474,0.001096921,0.001154487,0.001048347,0.001119130,0.000991629,0.001065101,0.001009501,0.001083502
663,0.001014071,0.001071525,0.001666718,0.001621436,0.001058837,0.001097958,0.000965110,0.001007999,0.001033151,0.001096455,0.001072521,0.001133187,0.001096689,0.001154285,0.001048068,0.001118895,0.000991536,0.001065005,0.001009220,0.001083265
664,0.001013739,0.001071225,0.001666534,0.001621177,0.001058041,0.001097192,0.000964919,0.001007814,0.001032803,0.001096060,0.001072228,0.001132901,0.001096458,0.001154085,0.001047790,0.001118660,0.000991443,0.001064910,0.001008940,0.001083029
665,0.001013408,0.001070927,0.001666349,0.001620917,0.001057246,0.001096428,0.000964731,0.001007631,0.001032456,0.001095667,0.001071934,0.001132614,0.001096227,0.001153884,0.001047513,0.001118427,0.000991351,0.001064815,0.001008662,0.001082795
666,0.001013078,0.001070629,0.001666163,0.001620656,0.001056454,0.001095667,0.000964545,0.001007450,0.001032112,0.001095276,0.001071640,0.001132328,0.001095997,0.001153685,0.001047237,0.001118194,0.000991259,0.001064720,0.001008386,0.001082562
667,0.001012750,0.001070334,0.001665975,0.001620394,0.001055664,0.001094907,0.000964361,0.001007271,0.001031769,0.001094887,0.001071345,0.001132041,0.001095769,0.001153485,0.001046962,0.001117963,0.000991167,0.001064626,0.001008112,0.001082330
668,0.001012423,0.001070039,0.001665787,0.001620131,0.001054877,0.001094150,0.000964178,0.001007094,0.001031428,0.001094500,0.001071051,0.001131754,0.001095540,0.001153287,0.001046688,0.001117732,0.000991077,0.001064532,0.001007839,0.001082100
669,0.001012098,0.001069747,0.001665597,0.001619867,0.001054091,0.001093394,0.000963998,0.001006919,0.001031088,0.001094115,0.001070756,0.001131467,0.001095313,0.001153089,0.001046415,0.001117502,0.000990986,0.001064438,0.001007567,0.001081872
670,0.001011775,0.001069455,0.001665406,0.001619602,0.001053308,0.001092642,0.000963819,0.001006746,0.001030751,0.001093731,0.001070462,0.001131180,0.001095086,0.001152892,0.001046142,0.001117273,0.000990896,0.001064345,0.001007298,0.001081645
671,0.001011453,0.001069165,0.001665214,0.001619335,0.001052528,0.001091891,0.000963643,0.001006575,0.001030415,0.001093350,0.001070167,0.001130893,0.001094860,0.001152695,0.001045871,0.001117045,0.000990806,0.001064252,0.001007030,0.001081419
672,0.001011132,0.001068877,0.001665021,0.001619068,0.001051749,0.001091143,0.000963468,0.001006406,0.001030081,0.001092970,0.001069872,0.001130606,0.001094635,0.001152499,0.001045601,0.001116817,0.000990717,0.001064159,0.001006763,0.001081194
673,0.001010813,0.001068590,0.001664826,0.001618799,0.001050973,0.001090397,0.000963295,0.001006239,0.001029748,0.001092592,0.001069577,0.001130318,0.001094411,0.001152303,0.001045331,0.001116590,0.000990628,0.001064067,0.001006499,0.001080971
674,0.001010495,0.001068304,0.001664630,0.001618529,0.001050200,0.001089654,0.000963125,0.001006074,0.001029418,0.001092217,0.001069281,0.001130031,0.001094187,0.001152108,0.001045063,0.001116365,0.000990540,0.001063975,0.001006236,0.001080750
675,0.001010179,0.001068020,0.001664433,0.001618258,0.001049428,0.001088912,0.000962955,0.001005910,0.001029089,0.001091843,0.001068986,0.001129743,0.001093964,0.001151914,0.001044795,0.001116140,0.000990451,0.001063883,0.001005974,0.001080530
676,0.001009864,0.001067737,0.001664234,0.001617985,0.001048660,0.001088174,0.000962788,0.001005749,0.001028762,0.001091471,0.001068690,0.001129456,0.001093742,0.001151720,0.001044528,0.001115916,0.000990364,0.001063792,0.001005714,0.001080311
677,0.001009551,0.001067456,0.001664034,0.001617712,0.001047893,0.001087437,0.000962623,0.001005589,0.001028437,0.001091101,0.001068395,0.001129168,0.001093520,0.001151526,0.001044263,0.001115692,0.000990277,0.001063700,0.001005456,0.001080093
678,0.001009239,0.001067176,0.001663833,0.001617437,0.001047129,0.001086704,0.000962459,0.001005431,0.001028114,0.001090733,0.001068099,0.001128880,0.001093300,0.001151334,0.001043998,0.001115470,0.000990190,0.001063610,0.001005199,0.001079877
679,0.001008928,0.001066898,0.001663630,0.001617160,0.001046368,0.001085972,0.000962297,0.001005274,0.001027792,0.001090366,0.001067803,0.001128592,0.001093080,0.001151141,0.001043734,0.001115248,0.000990103,0.001063519,0.001004944,0.001079662
680,0.001008619,0.001066621,0.001663426,0.001616883,0.001045609,0.001085243,0.000962137,0.001005120,0.001027472,0.001090002,0.001067507,0.001128304,0.001092860,0.001150950,0.001043471,0.001115028,0.000990017,0.001063429,0.001004691,0.001079449
681,0.001008312,0.001066345,0.001663221,0.001616604,0.001044853,0.001084517,0.000961978,0.001004967,0.001027154,0.001089640,0.001067211,0.001128016,0.001092642,0.001150759,0.001043209,0.001114808,0.000989931,0.001063339,0.001004439,0.001079236
682,0.001008006,0.001066071,0.001663014,0.001616323,0.001044100,0.001083793,0.000961822,0.001004816,0.001026838,0.001089279,0.001066914,0.001127728,0.001092424,0.001150568,0.001042948,0.001114589,0.000989846,0.001063249,0.001004188,0.001079026
683,0.001007701,0.001065798,0.001662805,0.001616042,0.001043349,0.001083072,0.000961667,0.001004667,0.001026523,0.001088920,0.001066618,0.001127440,0.001092207,0.001150378,0.001042688,0.001114370,0.000989761,0.001063159,0.001003940,0.001078816
684,0.001007398,0.001065526,0.001662596,0.001615759,0.001042600,0.001082353,0.000961513,0.001004519,0.001026210,0.001088564,0.001066321,0.001127151,0.001091990,0.001150189,0.001042429,0.001114153,0.000989676,0.001063070,0.001003692,0.001078608
685,0.001007096,0.001065256,0.001662384,0.001615474,0.001041854,0.001081637,0.000961361,0.001004373,0.001025899,0.001088209,0.001066024,0.001126863,0.001091775,0.001150000,0.001042171,0.001113936,0.000989592,0.001062981,0.001003447,0.001078401
686,0.001006796,0.001064987,0.001662171,0.001615188,0.001041111,0.001080923,0.000961211,0.001004229,0.001025590,0.001087856,0.001065727,0.001126574,0.001091560,0.001149811,0.001041914,0.001113721,0.000989508,0.001062893,0.001003203,0.001078195
687,0.001006497,0.001064720,0.001661957,0.001614901,0.001040371,0.001080212,0.000961063,0.001004086,0.001025282,0.001087505,0.001065430,0.001126286,0.001091345,0.001149624,0.001041658,0.001113506,0.000989424,0.001062804,0.001002960,0.001077991
688,0.001006199,0.001064453,0.001661741,0.001614612,0.001039633,0.001079504,0.000960916,0.001003945,0.001024976,0.001087155,0.001065133,0.001125997,0.001091132,0.001149436,0.001041403,0.001113292,0.000989341,0.001062716,0.001002719,0.001077788
689,0.001005903,0.001064189,0.001661523,0.001614322,0.001038898,0.001078798,0.000960770,0.001003805,0.001024672,0.001086808,0.001064836,0.001125708,0.001090919,0.001149250,0.001041149,0.001113079,0.000989258,0.001062628,0.001002479,0.001077586
690,0.001005608,0.001063925,0.001661304,0.001614030,0.001038165,0.001078095,0.000960627,0.001003667,0.001024370,0.001086463,0.001064538,0.001125420,0.001090707,0.001149064,0.001040895,0.001112866,0.000989175,0.001062541,0.001002241,0.001077385
691,0.001005314,0.001063663,0.001661083,0.001613736,0.001037436,0.001077395,0.000960484,0.001003531,0.001024069,0.001086119,0.001064241,0.001125131,0.001090496,0.001148878,0.001040643,0.001112655,0.000989093,0.001062453,0.001002004,0.001077186
692,0.001005022,0.001063403,0.001660861,0.001613442,0.001036709,0.001076698,0.000960344,0.001003396,0.001023770,0.001085777,0.001063943,0.001124842,0.001090285,0.001148693,0.001040391,0.001112444,0.000989011,0.001062366,0.001001769,0.001076988
693,0.001004732,0.001063143,0.001660637,0.001613145,0.001035985,0.001076003,0.000960204,0.001003263,0.001023473,0.001085437,0.001063645,0.001124553,0.001090075,0.001148508,0.001040141,0.001112234,0.000988929,0.001062279,0.001001536,0.001076791
694,0.001004442,0.001062885,0.001660411,0.001612847,0.001035264,0.001075311,0.000960067,0.001003131,0.001023177,0.001085099,0.001063347,0.001124264,0.001089866,0.001148324,0.001039891,0.001112025,0.000988848,0.001062193,0.001001303,0.001076595
695,0.001004154,0.001062629,0.001660183,0.001612547,0.001034545,0.001074621,0.000959930,0.001003001,0.001022884,0.001084763,0.001063049,0.001123974,0.001089657,0.001148141,0.001039643,0.001111817,0.000988767,0.001062106,0.001001073,0.001076400
696,0.001003868,0.001062373,0.001659954,0.001612245,0.001033830,0.001073935,0.000959795,0.001002872,0.001022592,0.001084429,0.001062751,0.001123685,0.001089449,0.001147958,0.001039395,0.001111609,0.000988686,0.001062020,0.001000843,0.001076207
697,0.001003583,0.001062119,0.001659723,0.001611942,0.001033117,0.001073251,0.000959662,0.001002744,0.001022301,0.001084096,0.001062453,0.001123396,0.001089242,0.001147776,0.001039148,0.001111403,0.000988606,0.001061934,0.001000615,0.001076015
698,0.001003299,0.001061866,0.001659490,0.001611637,0.001032407,0.001072570,0.000959530,0.001002618,0.001022013,0.001083766,0.001062154,0.001123107,0.001089036,0.001147594,0.001038903,0.001111197,0.000988526,0.001061849,0.001000389,0.001075824
699,0.001003016,0.001061615,0.001659255,0.001611331,0.001031700,0.001071892,0.000959400,0.001002494,0.001021725,0.001083437,0.001061856,0.001122817,0.001088830,0.001147412,0.001038658,0.001110992,0.000988446,0.001061763,0.001000164,0.001075634
700,0.001002735,0.001061365,0.001659019,0.001611023,0.001030996,0.001071217,0.000959270,0.001002371,0.001021440,0.001083110,0.001061557,0.001122528,0.001088625,0.001147232,0.001038414,0.001110788,0.000988366,0.001061678,0.000999940,0.001075445
701,0.001002455,0.001061116,0.001658780,0.001610712,0.001030295,0.001070544,0.000959143,0.001002249,0.001021157,0.001082785,0.001061258,0.001122238,0.001088421,0.001147051,0.001038171,0.001110584,0.000988287,0.001061593,0.000999718,0.001075257
702,0.001002177,0.001060868,0.001658540,0.001610401,0.001029597,0.001069875,0.000959016,0.001002129,0.001020875,0.001082462,0.001060959,0.001121949,0.001088217,0.001146872,0.001037929,0.001110382,0.000988208,0.001061508,0.000999497,0.001075071
703,0.001001900,0.001060622,0.001658298,0.001610087,0.001028901,0.001069208,0.000958891,0.001002010,0.001020594,0.001082141,0.001060660,0.001121659,0.001088014,0.001146692,0.001037688,0.001110180,0.000988130,0.001061424,0.000999277,0.001074886
704,0.001001624,0.001060377,0.001658054,0.001609771,0.001028209,0.001068544,0.000958767,0.001001892,0.001020316,0.001081821,0.001060361,0.001121369,0.001087812,0.001146513,0.001037448,0.001109979,0.000988051,0.001061340,0.000999059,0.001074701
705,0.001001349,0.001060133,0.001657808,0.001609454,0.001027520,0.001067883,0.000958645,0.001001776,0.001020039,0.001081503,0.001060062,0.001121080,0.001087611,0.001146335,0.001037209,0.001109779,0.000987973,0.001061255,0.000998842,0.001074518
706,0.001001076,0.001059891,0.001657560,0.001609134,0.001026833,0.001067225,0.000958524,0.001001661,0.001019763,0.001081187,0.001059763,0.001120790,0.001087410,0.001146158,0.001036971,0.001109580,0.000987896,0.001061172,0.000998627,0.001074336
707,0.001000804,0.001059649,0.001657310,0.001608813,0.001026150,0.001066570,0.000958404,0.001001547,0.001019490,0.001080873,0.001059463,0.001120500,0.001087209,0.001145980,0.001036733,0.001109382,0.000987818,0.001061088,0.000998413,0.001074155
708,0.001000533,0.001059409,0.001657058,0.001608490,0.001025470,0.001065918,0.000958285,0.001001435,0.001019218,0.001080561,0.001059164,0.001120210,0.001087010,0.001145804,0.001036497,0.001109184,0.000987741,0.001061004,0.000998200,0.001073975
709,0.001000264,0.001059171,0.001656803,0.001608165,0.001024792,0.001065269,0.000958168,0.001001324,0.001018947,0.001080250,0.001058864,0.001119920,0.001086811,0.001145627,0.001036262,0.001108987,0.000987664,0.001060921,0.000997988,0.001073796
710,0.000999996,0.001058933,0.001656547,0.001607837,0.001024118,0.001064623,0.000958052,0.001001214,0.001018679,0.001079942,0.001058564,0.001119630,0.001086613,0.001145452,0.001036027,0.001108791,0.000987587,0.001060838,0.000997778,0.001073618
711,0.000999729,0.001058697,0.001656289,0.001607508,0.001023447,0.001063980,0.000957937,0.001001105,0.001018411,0.001079635,0.001058265,0.001119340,0.001086416,0.001145276,0.001035794,0.001108596,0.000987511,0.001060755,0.000997569,0.001073441
712,0.000999464,0.001058462,0.001656028,0.001607177,0.001022779,0.001063340,0.000957823,0.001000998,0.001018146,0.001079329,0.001057965,0.001119050,0.001086219,0.001145102,0.001035561,0.001108401,0.000987435,0.001060673,0.000997361,0.001073266
713,0.000999200,0.001058228,0.001655765,0.001606843,0.001022114,0.001062702,0.000957711,0.001000892,0.001017882,0.001079026,0.001057665,0.001118760,0.001086023,0.001144928,0.001035329,0.001108208,0.000987359,0.001060590,0.000997155,0.001073091
714,0.000998937,0.001057995,0.001655500,0.001606508,0.001021452,0.001062068,0.000957600,0.001000787,0.001017620,0.001078724,0.001057364,0.001118470,0.001085827,0.001144754,0.001035098,0.001108015,0.000987283,0.001060508,0.000996950,0.001072917
715,0.000998675,0.001057764,0.001655233,0.001606170,0.001020793,0.001061437,0.000957490,0.001000683,0.001017359,0.001078425,0.001057064,0.001118180,0.001085633,0.001144581,0.001034869,0.001107823,0.000987208,0.001060426,0.000996746,0.001072744
716,0.000998415,0.001057534,0.001654963,0.001605830,0.001020137,0.001060809,0.000957381,0.001000580,0.001017100,0.001078126,0.001056764,0.001117890,0.001085439,0.001144408,0.001034640,0.001107631,0.000987132,0.001060344,0.000996543,0.001072572
717,0.000998156,0.001057305,0.001654691,0.001605488,0.001019485,0.001060184,0.000957273,0.001000479,0.001016842,0.001077830,0.001056463,0.001117600,0.001085245,0.001144236,0.001034412,0.001107441,0.000987058,0.001060262,0.000996341,0.001072401
718,0.000997898,0.001057077,0.001654417,0.001605144,0.001018835,0.001059562,0.000957166,0.001000379,0.001016586,0.001077536,0.001056163,0.001117310,0.001085052,0.001144064,0.001034184,0.001107251,0.000986983,0.001060181,0.000996141,0.001072231
719,0.000997641,0.001056851,0.001654141,0.001604797,0.001018189,0.001058944,0.000957060,0.001000279,0.001016332,0.001077243,0.001055862,0.001117020,0.001084860,0.001143893,0.001033958,0.001107062,0.000986908,0.001060099,0.000995942,0.001072062
720,0.000997386,0.001056625,0.001653862,0.001604449,0.001017546,0.001058328,0.000956956,0.001000181,0.001016079,0.001076951,0.001055562,0.001116730,0.001084669,0.001143722,0.001033733,0.001106874,0.000986834,0.001060018,0.000995744,0.001071894
721,0.000997132,0.001056401,0.001653580,0.001604097,0.001016906,0.001057715,0.000956852,0.001000084,0.001015828,0.001076662,0.001055261,0.001116439,0.001084478,0.001143552,0.001033509,0.001106687,0.000986760,0.001059937,0.000995547,0.001071727
722,0.000996879,0.001056178,0.001653297,0.001603744,0.001016269,0.001057106,0.000956750,0.000999989,0.001015578,0.001076374,0.001054960,0.001116149,0.001084288,0.001143382,0.001033285,0.001106500,0.000986687,0.001059856,0.000995352,0.001071561
723,0.000996627,0.001055956,0.001653010,0.001603388,0.001015636,0.001056499,0.000956649,0.000999894,0.001015330,0.001076088,0.001054659,0.001115859,0.001084099,0.001143212,0.001033062,0.001106314,0.000986613,0.001059776,0.000995157,0.001071396
724,0.000996377,0.001055736,0.001652721,0.001603030,0.001015005,0.001055896,0.000956548,0.000999800,0.001015083,0.001075804,0.001054358,0.001115569,0.001083910,0.001143044,0.001032841,0.001106129,0.000986540,0.001059695,0.000994964,0.001071231
725,0.000996127,0.001055516,0.001652430,0.001602669,0.001014378,0.001055296,0.000956449,0.000999707,0.001014838,0.001075521,0.001054057,0.001115279,0.001083722,0.001142875,0.001032620,0.001105945,0.000986467,0.001059615,0.000994772,0.001071068
726,0.000995879,0.001055298,0.001652136,0.001602306,0.001013754,0.001054699,0.000956351,0.000999616,0.001014595,0.001075241,0.001053756,0.001114989,0.001083534,0.001142707,0.001032400,0.001105762,0.000986394,0.001059535,0.000994581,0.001070905
